Site_ID,Site_Name,year,season,avg_daily_min_pm25,avg_daily_max_pm25,avg_daily_mean_pm25,avg_daily_variance_pm25,p95_daily_max_pm25,median_daily_max_pm25,standard_deviation_of_daily_means,max_pm25,days_above_12,days_above_35,days_above_55,total_days,percent_days_moderate_or_worse,max_consecutive_days_above_35,max_consecutive_days_above_55,Census_Tract,Latitude,Longitude
67263,Danger Stairs,2022,Summer,1.8626765017491258,6.368963363318342,3.8294788610649677,2.9315973779944433,13.769723000000006,5.57903,2.627555296596627,35.72816000000001,7,1,0,92,7.608695652173913,1,0,6081601700,37.662823,-122.45957
67263,Danger Stairs,2022,Winter,3.534256281132803,17.03030452166069,9.383122033783147,26.308592010707383,35.82581796551724,14.47648,7.908319638788346,45.56106666666667,56,6,0,90,62.22222222222222,2,0,6081601700,37.662823,-122.45957
67263,Danger Stairs,2023,Fall,3.6051167330254295,13.162976427939876,7.498235409654556,23.5756775450006,36.41619333333334,8.56036,7.802992506198182,108.99691333333332,26,5,3,91,28.571428571428573,4,2,6081601700,37.662823,-122.45957
67263,Danger Stairs,2023,Spring,1.4266752949982209,5.232530875303276,3.100710710812452,1.4067828815064372,9.238613333333332,5.07928695652174,1.750409445454271,12.19204,1,0,0,61,1.639344262295082,0,0,6081601700,37.662823,-122.45957
67263,Danger Stairs,2023,Summer,2.7196026530643653,7.898906503399477,4.894528739170959,4.3796084764133845,21.652633999999985,6.194273333333334,3.4727673081066848,52.40195333333334,11,1,0,83,13.25301204819277,1,0,6081601700,37.662823,-122.45957
67263,Danger Stairs,2023,Winter,2.4688841624110704,12.275905027841635,6.099696667043119,15.323622672329662,26.667810666666668,9.458246666666668,5.326455835831834,66.70356,34,3,2,90,37.77777777777778,3,1,6081601700,37.662823,-122.45957
67419,Acacia And Crystal Springs,2021,Fall,3.8064553088291024,10.209225706707088,6.261275439154604,7.41834922327612,26.675256666666666,7.471673333333333,4.6315305095528725,54.639946666666674,23,2,0,91,25.274725274725274,1,0,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2021,Summer,6.49166358974359,24.15273794871795,12.127382437813147,38.225249483341756,42.188221333333324,21.605306666666667,4.4772542126107835,45.72105333333333,8,3,0,13,61.53846153846154,1,0,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2021,Winter,3.0997794809047097,9.580980860215053,5.602041724594052,6.140320076711666,23.344566666666665,7.310133333333335,4.101498349617092,26.315526666666667,9,0,0,31,29.032258064516128,0,0,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2022,Fall,4.095949523809525,10.704008002851008,6.376260746610148,9.36069141449325,19.99810666666667,8.188233333333335,3.1546692262548888,56.55621333333334,26,3,1,91,28.571428571428573,3,1,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2022,Spring,3.2664981225657015,7.467877669915043,4.54453878966034,3.3881033851488924,20.509954333333344,5.539893333333334,1.5908880002171646,33.59182666666666,9,0,0,92,9.782608695652174,0,0,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2022,Summer,3.28670772113943,8.243022573713144,4.780446562019454,6.909991296941786,21.018595666666684,5.750526666666667,2.6261871072362193,60.343226666666666,14,2,1,92,15.217391304347826,1,1,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2022,Winter,4.274561284802044,12.010801172413794,6.913223357939967,6.196827982698812,23.28564033333333,10.458406666666669,3.981320717933666,34.5695,38,0,0,90,42.22222222222222,0,0,6081603900,37.61825,-122.41345
