,Latitude,Longitude,datetime,pm_conc,Name,month,day,month_cat,threshold,Census_Tract,asthma_rate,Rate Lower Confidence Interval,Rate Upper Confidence Interval,year
0,37.63757,-122.4327,2025-01-17 00:00:00+00:00,16.29,Brentwood Park,1,Friday,1,False,6081602400,8.8,7.7,9.9,2022
1,37.63757,-122.4327,2024-12-20 00:00:00+00:00,24.4,Brentwood Park,12,Friday,12,False,6081602400,8.8,7.7,9.9,2022
2,37.63757,-122.4327,2025-01-18 00:00:00+00:00,11.03,Brentwood Park,1,Saturday,1,False,6081602400,8.8,7.7,9.9,2022
3,37.63757,-122.4327,2025-01-19 00:00:00+00:00,11.56,Brentwood Park,1,Sunday,1,False,6081602400,8.8,7.7,9.9,2022
4,37.63757,-122.4327,2024-12-29 00:00:00+00:00,2.58,Brentwood Park,12,Sunday,12,False,6081602400,8.8,7.7,9.9,2022
5,37.63757,-122.4327,2025-02-05 00:00:00+00:00,3.04,Brentwood Park,2,Wednesday,2,False,6081602400,8.8,7.7,9.9,2022
6,37.63757,-122.4327,2024-12-21 00:00:00+00:00,14.89,Brentwood Park,12,Saturday,12,False,6081602400,8.8,7.7,9.9,2022
7,37.63757,-122.4327,2025-01-01 00:00:00+00:00,10.06,Brentwood Park,1,Wednesday,1,False,6081602400,8.8,7.7,9.9,2022
8,37.63757,-122.4327,2024-12-28 00:00:00+00:00,5.33,Brentwood Park,12,Saturday,12,False,6081602400,8.8,7.7,9.9,2022
9,37.63757,-122.4327,2025-01-22 00:00:00+00:00,12.23,Brentwood Park,1,Wednesday,1,False,6081602400,8.8,7.7,9.9,2022
10,37.63757,-122.4327,2024-12-30 00:00:00+00:00,3.34,Brentwood Park,12,Monday,12,False,6081602400,8.8,7.7,9.9,2022
11,37.63757,-122.4327,2025-02-06 00:00:00+00:00,3.42,Brentwood Park,2,Thursday,2,False,6081602400,8.8,7.7,9.9,2022
12,37.63757,-122.4327,2024-12-22 00:00:00+00:00,12.69,Brentwood Park,12,Sunday,12,False,6081602400,8.8,7.7,9.9,2022
13,37.63757,-122.4327,2025-01-16 00:00:00+00:00,17.87,Brentwood Park,1,Thursday,1,False,6081602400,8.8,7.7,9.9,2022
14,37.63757,-122.4327,2025-01-14 00:00:00+00:00,4.58,Brentwood Park,1,Tuesday,1,False,6081602400,8.8,7.7,9.9,2022
15,37.63757,-122.4327,2025-01-23 00:00:00+00:00,9.44,Brentwood Park,1,Thursday,1,False,6081602400,8.8,7.7,9.9,2022
16,37.63757,-122.4327,2024-12-31 00:00:00+00:00,4.24,Brentwood Park,12,Tuesday,12,False,6081602400,8.8,7.7,9.9,2022
17,37.63757,-122.4327,2025-01-20 00:00:00+00:00,9.75,Brentwood Park,1,Monday,1,False,6081602400,8.8,7.7,9.9,2022
18,37.63757,-122.4327,2024-12-25 00:00:00+00:00,4.93,Brentwood Park,12,Wednesday,12,False,6081602400,8.8,7.7,9.9,2022
19,37.63757,-122.4327,2025-01-06 00:00:00+00:00,7.49,Brentwood Park,1,Monday,1,False,6081602400,8.8,7.7,9.9,2022
20,37.63757,-122.4327,2024-11-18 00:00:00+00:00,3.61,Brentwood Park,11,Monday,11,False,6081602400,8.8,7.7,9.9,2022
21,37.63757,-122.4327,2025-01-02 00:00:00+00:00,8.6,Brentwood Park,1,Thursday,1,False,6081602400,8.8,7.7,9.9,2022
22,37.63757,-122.4327,2025-01-15 00:00:00+00:00,8.52,Brentwood Park,1,Wednesday,1,False,6081602400,8.8,7.7,9.9,2022
23,37.63757,-122.4327,2025-01-12 00:00:00+00:00,4.38,Brentwood Park,1,Sunday,1,False,6081602400,8.8,7.7,9.9,2022
24,37.63757,-122.4327,2024-11-24 00:00:00+00:00,3.09,Brentwood Park,11,Sunday,11,False,6081602400,8.8,7.7,9.9,2022
25,37.63757,-122.4327,2025-02-07 00:00:00+00:00,2.72,Brentwood Park,2,Friday,2,False,6081602400,8.8,7.7,9.9,2022
26,37.63757,-122.4327,2024-12-23 00:00:00+00:00,13.33,Brentwood Park,12,Monday,12,False,6081602400,8.8,7.7,9.9,2022
27,37.63757,-122.4327,2025-01-21 00:00:00+00:00,4.93,Brentwood Park,1,Tuesday,1,False,6081602400,8.8,7.7,9.9,2022
28,37.63757,-122.4327,2024-12-26 00:00:00+00:00,3.81,Brentwood Park,12,Thursday,12,False,6081602400,8.8,7.7,9.9,2022
29,37.63757,-122.4327,2025-01-24 00:00:00+00:00,16.23,Brentwood Park,1,Friday,1,False,6081602400,8.8,7.7,9.9,2022
30,37.63757,-122.4327,2024-11-13 00:00:00+00:00,3.75,Brentwood Park,11,Wednesday,11,False,6081602400,8.8,7.7,9.9,2022
31,37.63757,-122.4327,2025-01-03 00:00:00+00:00,8.47,Brentwood Park,1,Friday,1,False,6081602400,8.8,7.7,9.9,2022
32,37.63757,-122.4327,2025-01-04 00:00:00+00:00,4.97,Brentwood Park,1,Saturday,1,False,6081602400,8.8,7.7,9.9,2022
33,37.63757,-122.4327,2025-01-07 00:00:00+00:00,3.59,Brentwood Park,1,Tuesday,1,False,6081602400,8.8,7.7,9.9,2022
34,37.63757,-122.4327,2025-01-09 00:00:00+00:00,5.54,Brentwood Park,1,Thursday,1,False,6081602400,8.8,7.7,9.9,2022
35,37.63757,-122.4327,2025-01-10 00:00:00+00:00,5.77,Brentwood Park,1,Friday,1,False,6081602400,8.8,7.7,9.9,2022
36,37.63757,-122.4327,2025-01-13 00:00:00+00:00,5.06,Brentwood Park,1,Monday,1,False,6081602400,8.8,7.7,9.9,2022
37,37.63757,-122.4327,2024-12-18 00:00:00+00:00,12.05,Brentwood Park,12,Wednesday,12,False,6081602400,8.8,7.7,9.9,2022
38,37.63757,-122.4327,2024-11-25 00:00:00+00:00,2.77,Brentwood Park,11,Monday,11,False,6081602400,8.8,7.7,9.9,2022
39,37.63757,-122.4327,2025-02-08 00:00:00+00:00,3.23,Brentwood Park,2,Saturday,2,False,6081602400,8.8,7.7,9.9,2022
40,37.63757,-122.4327,2024-12-24 00:00:00+00:00,5.19,Brentwood Park,12,Tuesday,12,False,6081602400,8.8,7.7,9.9,2022
41,37.63757,-122.4327,2024-12-27 00:00:00+00:00,5.28,Brentwood Park,12,Friday,12,False,6081602400,8.8,7.7,9.9,2022
43,37.63757,-122.4327,2025-01-25 00:00:00+00:00,8.06,Brentwood Park,1,Saturday,1,False,6081602400,8.8,7.7,9.9,2022
44,37.63757,-122.4327,2024-11-14 00:00:00+00:00,4.0,Brentwood Park,11,Thursday,11,False,6081602400,8.8,7.7,9.9,2022
45,37.63757,-122.4327,2025-01-05 00:00:00+00:00,6.69,Brentwood Park,1,Sunday,1,False,6081602400,8.8,7.7,9.9,2022
46,37.63757,-122.4327,2024-11-17 00:00:00+00:00,5.65,Brentwood Park,11,Sunday,11,False,6081602400,8.8,7.7,9.9,2022
47,37.63757,-122.4327,2024-11-19 00:00:00+00:00,4.82,Brentwood Park,11,Tuesday,11,False,6081602400,8.8,7.7,9.9,2022
48,37.63757,-122.4327,2025-01-31 00:00:00+00:00,7.01,Brentwood Park,1,Friday,1,False,6081602400,8.8,7.7,9.9,2022
49,37.63757,-122.4327,2025-01-11 00:00:00+00:00,5.67,Brentwood Park,1,Saturday,1,False,6081602400,8.8,7.7,9.9,2022
50,37.63757,-122.4327,2024-12-19 00:00:00+00:00,16.31,Brentwood Park,12,Thursday,12,False,6081602400,8.8,7.7,9.9,2022
51,37.63757,-122.4327,2025-03-24 00:00:00+00:00,4.27,Brentwood Park,3,Monday,3,False,6081602400,8.8,7.7,9.9,2022
52,37.63757,-122.4327,2024-11-26 00:00:00+00:00,2.32,Brentwood Park,11,Tuesday,11,False,6081602400,8.8,7.7,9.9,2022
53,37.63757,-122.4327,2025-02-09 00:00:00+00:00,3.46,Brentwood Park,2,Sunday,2,False,6081602400,8.8,7.7,9.9,2022
54,37.63757,-122.4327,2024-11-29 00:00:00+00:00,6.91,Brentwood Park,11,Friday,11,False,6081602400,8.8,7.7,9.9,2022
55,37.63757,-122.4327,2025-02-12 00:00:00+00:00,4.42,Brentwood Park,2,Wednesday,2,False,6081602400,8.8,7.7,9.9,2022
56,37.63757,-122.4327,2024-12-02 00:00:00+00:00,9.54,Brentwood Park,12,Monday,12,False,6081602400,8.8,7.7,9.9,2022
57,37.63757,-122.4327,2025-01-26 00:00:00+00:00,5.73,Brentwood Park,1,Sunday,1,False,6081602400,8.8,7.7,9.9,2022
58,37.63757,-122.4327,2024-11-15 00:00:00+00:00,4.79,Brentwood Park,11,Friday,11,False,6081602400,8.8,7.7,9.9,2022
59,37.63757,-122.4327,2025-01-29 00:00:00+00:00,5.03,Brentwood Park,1,Wednesday,1,False,6081602400,8.8,7.7,9.9,2022
60,37.63757,-122.4327,2025-03-16 00:00:00+00:00,6.59,Brentwood Park,3,Sunday,3,False,6081602400,8.8,7.7,9.9,2022
61,37.63757,-122.4327,2025-02-01 00:00:00+00:00,3.73,Brentwood Park,2,Saturday,2,False,6081602400,8.8,7.7,9.9,2022
62,37.63757,-122.4327,2024-11-21 00:00:00+00:00,2.0,Brentwood Park,11,Thursday,11,False,6081602400,8.8,7.7,9.9,2022
63,37.63757,-122.4327,2025-02-04 00:00:00+00:00,1.92,Brentwood Park,2,Tuesday,2,False,6081602400,8.8,7.7,9.9,2022
64,37.63757,-122.4327,2025-03-22 00:00:00+00:00,3.85,Brentwood Park,3,Saturday,3,False,6081602400,8.8,7.7,9.9,2022
65,37.63757,-122.4327,2025-03-25 00:00:00+00:00,6.31,Brentwood Park,3,Tuesday,3,False,6081602400,8.8,7.7,9.9,2022
66,37.63757,-122.4327,2024-11-27 00:00:00+00:00,3.96,Brentwood Park,11,Wednesday,11,False,6081602400,8.8,7.7,9.9,2022
67,37.63757,-122.4327,2025-02-10 00:00:00+00:00,3.96,Brentwood Park,2,Monday,2,False,6081602400,8.8,7.7,9.9,2022
68,37.63757,-122.4327,2024-11-30 00:00:00+00:00,11.56,Brentwood Park,11,Saturday,11,False,6081602400,8.8,7.7,9.9,2022
69,37.63757,-122.4327,2025-02-13 00:00:00+00:00,5.23,Brentwood Park,2,Thursday,2,False,6081602400,8.8,7.7,9.9,2022
70,37.63757,-122.4327,2024-12-03 00:00:00+00:00,10.15,Brentwood Park,12,Tuesday,12,False,6081602400,8.8,7.7,9.9,2022
71,37.63757,-122.4327,2025-01-27 00:00:00+00:00,5.43,Brentwood Park,1,Monday,1,False,6081602400,8.8,7.7,9.9,2022
72,37.63757,-122.4327,2024-11-16 00:00:00+00:00,6.11,Brentwood Park,11,Saturday,11,False,6081602400,8.8,7.7,9.9,2022
73,37.63757,-122.4327,2025-01-30 00:00:00+00:00,5.44,Brentwood Park,1,Thursday,1,False,6081602400,8.8,7.7,9.9,2022
74,37.63757,-122.4327,2025-03-17 00:00:00+00:00,3.49,Brentwood Park,3,Monday,3,False,6081602400,8.8,7.7,9.9,2022
75,37.63757,-122.4327,2025-02-02 00:00:00+00:00,2.77,Brentwood Park,2,Sunday,2,False,6081602400,8.8,7.7,9.9,2022
76,37.63757,-122.4327,2024-11-22 00:00:00+00:00,1.9,Brentwood Park,11,Friday,11,False,6081602400,8.8,7.7,9.9,2022
77,37.63757,-122.4327,2025-02-25 00:00:00+00:00,5.51,Brentwood Park,2,Tuesday,2,False,6081602400,8.8,7.7,9.9,2022
78,37.63757,-122.4327,2025-03-23 00:00:00+00:00,4.72,Brentwood Park,3,Sunday,3,False,6081602400,8.8,7.7,9.9,2022
79,37.63757,-122.4327,2025-03-26 00:00:00+00:00,5.85,Brentwood Park,3,Wednesday,3,False,6081602400,8.8,7.7,9.9,2022
80,37.63757,-122.4327,2024-11-28 00:00:00+00:00,4.2,Brentwood Park,11,Thursday,11,False,6081602400,8.8,7.7,9.9,2022
81,37.63757,-122.4327,2025-02-11 00:00:00+00:00,4.26,Brentwood Park,2,Tuesday,2,False,6081602400,8.8,7.7,9.9,2022
82,37.63757,-122.4327,2024-12-01 00:00:00+00:00,10.34,Brentwood Park,12,Sunday,12,False,6081602400,8.8,7.7,9.9,2022
83,37.63757,-122.4327,2025-02-14 00:00:00+00:00,5.1,Brentwood Park,2,Friday,2,False,6081602400,8.8,7.7,9.9,2022
84,37.63757,-122.4327,2024-12-04 00:00:00+00:00,20.47,Brentwood Park,12,Wednesday,12,False,6081602400,8.8,7.7,9.9,2022
85,37.63757,-122.4327,2025-01-28 00:00:00+00:00,5.06,Brentwood Park,1,Tuesday,1,False,6081602400,8.8,7.7,9.9,2022
86,37.63757,-122.4327,2024-12-07 00:00:00+00:00,20.54,Brentwood Park,12,Saturday,12,False,6081602400,8.8,7.7,9.9,2022
87,37.63757,-122.4327,2025-01-08 00:00:00+00:00,3.82,Brentwood Park,1,Wednesday,1,False,6081602400,8.8,7.7,9.9,2022
88,37.63757,-122.4327,2024-11-20 00:00:00+00:00,3.74,Brentwood Park,11,Wednesday,11,False,6081602400,8.8,7.7,9.9,2022
89,37.63757,-122.4327,2025-02-03 00:00:00+00:00,2.57,Brentwood Park,2,Monday,2,False,6081602400,8.8,7.7,9.9,2022
90,37.63757,-122.4327,2024-11-23 00:00:00+00:00,2.03,Brentwood Park,11,Saturday,11,False,6081602400,8.8,7.7,9.9,2022
91,37.63757,-122.4327,2025-02-26 00:00:00+00:00,6.02,Brentwood Park,2,Wednesday,2,False,6081602400,8.8,7.7,9.9,2022
92,37.63757,-122.4327,2025-02-27 00:00:00+00:00,5.95,Brentwood Park,2,Thursday,2,False,6081602400,8.8,7.7,9.9,2022
93,37.63757,-122.4327,2025-03-27 00:00:00+00:00,3.21,Brentwood Park,3,Thursday,3,False,6081602400,8.8,7.7,9.9,2022
94,37.63757,-122.4327,2025-03-28 00:00:00+00:00,4.21,Brentwood Park,3,Friday,3,False,6081602400,8.8,7.7,9.9,2022
95,37.63757,-122.4327,2025-03-30 00:00:00+00:00,3.48,Brentwood Park,3,Sunday,3,False,6081602400,8.8,7.7,9.9,2022
96,37.63757,-122.4327,2025-03-31 00:00:00+00:00,3.94,Brentwood Park,3,Monday,3,False,6081602400,8.8,7.7,9.9,2022
97,37.63757,-122.4327,2025-02-15 00:00:00+00:00,6.55,Brentwood Park,2,Saturday,2,False,6081602400,8.8,7.7,9.9,2022
98,37.63757,-122.4327,2024-12-05 00:00:00+00:00,14.79,Brentwood Park,12,Thursday,12,False,6081602400,8.8,7.7,9.9,2022
99,37.63757,-122.4327,2024-12-11 00:00:00+00:00,30.14,Brentwood Park,12,Wednesday,12,False,6081602400,8.8,7.7,9.9,2022
100,37.63757,-122.4327,2024-12-08 00:00:00+00:00,38.93,Brentwood Park,12,Sunday,12,True,6081602400,8.8,7.7,9.9,2022
101,37.63757,-122.4327,2024-12-14 00:00:00+00:00,3.8,Brentwood Park,12,Saturday,12,False,6081602400,8.8,7.7,9.9,2022
102,37.63757,-122.4327,2025-03-19 00:00:00+00:00,3.82,Brentwood Park,3,Wednesday,3,False,6081602400,8.8,7.7,9.9,2022
103,37.63757,-122.4327,2024-12-17 00:00:00+00:00,11.54,Brentwood Park,12,Tuesday,12,False,6081602400,8.8,7.7,9.9,2022
104,37.63757,-122.4327,2025-03-21 00:00:00+00:00,4.9,Brentwood Park,3,Friday,3,False,6081602400,8.8,7.7,9.9,2022
105,37.63757,-122.4327,2025-03-15 00:00:00+00:00,9.16,Brentwood Park,3,Saturday,3,False,6081602400,8.8,7.7,9.9,2022
106,37.63757,-122.4327,2025-02-28 00:00:00+00:00,12.4,Brentwood Park,2,Friday,2,False,6081602400,8.8,7.7,9.9,2022
107,37.63757,-122.4327,2025-03-01 00:00:00+00:00,5.2,Brentwood Park,3,Saturday,3,False,6081602400,8.8,7.7,9.9,2022
108,37.63757,-122.4327,2025-03-29 00:00:00+00:00,3.93,Brentwood Park,3,Saturday,3,False,6081602400,8.8,7.7,9.9,2022
109,37.63757,-122.4327,2025-03-04 00:00:00+00:00,3.04,Brentwood Park,3,Tuesday,3,False,6081602400,8.8,7.7,9.9,2022
110,37.63757,-122.4327,2025-03-06 00:00:00+00:00,2.99,Brentwood Park,3,Thursday,3,False,6081602400,8.8,7.7,9.9,2022
111,37.63757,-122.4327,2025-02-16 00:00:00+00:00,5.41,Brentwood Park,2,Sunday,2,False,6081602400,8.8,7.7,9.9,2022
112,37.63757,-122.4327,2024-12-06 00:00:00+00:00,10.02,Brentwood Park,12,Friday,12,False,6081602400,8.8,7.7,9.9,2022
113,37.63757,-122.4327,2024-12-12 00:00:00+00:00,6.77,Brentwood Park,12,Thursday,12,False,6081602400,8.8,7.7,9.9,2022
114,37.63757,-122.4327,2024-12-09 00:00:00+00:00,6.89,Brentwood Park,12,Monday,12,False,6081602400,8.8,7.7,9.9,2022
115,37.63757,-122.4327,2024-12-15 00:00:00+00:00,5.08,Brentwood Park,12,Sunday,12,False,6081602400,8.8,7.7,9.9,2022
116,37.63757,-122.4327,2025-03-20 00:00:00+00:00,3.13,Brentwood Park,3,Thursday,3,False,6081602400,8.8,7.7,9.9,2022
117,37.63757,-122.4327,2025-02-24 00:00:00+00:00,3.38,Brentwood Park,2,Monday,2,False,6081602400,8.8,7.7,9.9,2022
118,37.63757,-122.4327,2025-03-03 00:00:00+00:00,3.62,Brentwood Park,3,Monday,3,False,6081602400,8.8,7.7,9.9,2022
119,37.63757,-122.4327,2025-03-05 00:00:00+00:00,3.65,Brentwood Park,3,Wednesday,3,False,6081602400,8.8,7.7,9.9,2022
120,37.63757,-122.4327,2025-03-07 00:00:00+00:00,7.08,Brentwood Park,3,Friday,3,False,6081602400,8.8,7.7,9.9,2022
121,37.63757,-122.4327,2025-03-02 00:00:00+00:00,3.42,Brentwood Park,3,Sunday,3,False,6081602400,8.8,7.7,9.9,2022
-122,37.63757,-122.4327,2025-02-18 00:00:00+00:00,5.04,Brentwood Park,2,Tuesday,2,False,6081602400,8.8,7.7,9.9,2022
123,37.63757,-122.4327,2024-12-13 00:00:00+00:00,4.57,Brentwood Park,12,Friday,12,False,6081602400,8.8,7.7,9.9,2022
124,37.63757,-122.4327,2025-03-18 00:00:00+00:00,4.49,Brentwood Park,3,Tuesday,3,False,6081602400,8.8,7.7,9.9,2022
125,37.63757,-122.4327,2025-02-17 00:00:00+00:00,3.4,Brentwood Park,2,Monday,2,False,6081602400,8.8,7.7,9.9,2022
126,37.63757,-122.4327,2025-02-23 00:00:00+00:00,4.27,Brentwood Park,2,Sunday,2,False,6081602400,8.8,7.7,9.9,2022
127,37.63757,-122.4327,2025-03-09 00:00:00+00:00,4.82,Brentwood Park,3,Sunday,3,False,6081602400,8.8,7.7,9.9,2022
128,37.63757,-122.4327,2025-02-19 00:00:00+00:00,3.94,Brentwood Park,2,Wednesday,2,False,6081602400,8.8,7.7,9.9,2022
129,37.63757,-122.4327,2024-12-16 00:00:00+00:00,9.05,Brentwood Park,12,Monday,12,False,6081602400,8.8,7.7,9.9,2022
130,37.63757,-122.4327,2025-03-08 00:00:00+00:00,5.2,Brentwood Park,3,Saturday,3,False,6081602400,8.8,7.7,9.9,2022
131,37.63757,-122.4327,2025-03-14 00:00:00+00:00,2.97,Brentwood Park,3,Friday,3,False,6081602400,8.8,7.7,9.9,2022
132,37.63757,-122.4327,2025-03-13 00:00:00+00:00,2.52,Brentwood Park,3,Thursday,3,False,6081602400,8.8,7.7,9.9,2022
133,37.63757,-122.4327,2025-02-21 00:00:00+00:00,4.08,Brentwood Park,2,Friday,2,False,6081602400,8.8,7.7,9.9,2022
134,37.63757,-122.4327,2025-02-22 00:00:00+00:00,6.28,Brentwood Park,2,Saturday,2,False,6081602400,8.8,7.7,9.9,2022
135,37.63757,-122.4327,2024-12-10 00:00:00+00:00,11.04,Brentwood Park,12,Tuesday,12,False,6081602400,8.8,7.7,9.9,2022
136,37.63757,-122.4327,2025-03-10 00:00:00+00:00,5.66,Brentwood Park,3,Monday,3,False,6081602400,8.8,7.7,9.9,2022
137,37.63757,-122.4327,2025-02-20 00:00:00+00:00,3.93,Brentwood Park,2,Thursday,2,False,6081602400,8.8,7.7,9.9,2022
138,37.63757,-122.4327,2025-03-11 00:00:00+00:00,4.46,Brentwood Park,3,Tuesday,3,False,6081602400,8.8,7.7,9.9,2022
139,37.63757,-122.4327,2025-03-12 00:00:00+00:00,3.25,Brentwood Park,3,Wednesday,3,False,6081602400,8.8,7.7,9.9,2022
140,37.65875,-122.41055,2025-02-26 00:00:00+00:00,6.89,Hawthorne Place Home,2,Wednesday,2,False,6081602202,9.1,8.0,10.3,2022
141,37.65875,-122.41055,2025-01-31 00:00:00+00:00,7.46,Hawthorne Place Home,1,Friday,1,False,6081602202,9.1,8.0,10.3,2022
142,37.65875,-122.41055,2024-11-03 00:00:00+00:00,3.69,Hawthorne Place Home,11,Sunday,11,False,6081602202,9.1,8.0,10.3,2022
143,37.65875,-122.41055,2025-02-27 00:00:00+00:00,6.84,Hawthorne Place Home,2,Thursday,2,False,6081602202,9.1,8.0,10.3,2022
144,37.65875,-122.41055,2025-02-02 00:00:00+00:00,3.16,Hawthorne Place Home,2,Sunday,2,False,6081602202,9.1,8.0,10.3,2022
145,37.65875,-122.41055,2024-11-15 00:00:00+00:00,4.64,Hawthorne Place Home,11,Friday,11,False,6081602202,9.1,8.0,10.3,2022
146,37.65875,-122.41055,2024-11-16 00:00:00+00:00,6.35,Hawthorne Place Home,11,Saturday,11,False,6081602202,9.1,8.0,10.3,2022
147,37.65875,-122.41055,2025-02-18 00:00:00+00:00,4.81,Hawthorne Place Home,2,Tuesday,2,False,6081602202,9.1,8.0,10.3,2022
148,37.65875,-122.41055,2025-02-10 00:00:00+00:00,4.16,Hawthorne Place Home,2,Monday,2,False,6081602202,9.1,8.0,10.3,2022
149,37.65875,-122.41055,2025-02-11 00:00:00+00:00,4.94,Hawthorne Place Home,2,Tuesday,2,False,6081602202,9.1,8.0,10.3,2022
150,37.65875,-122.41055,2025-02-20 00:00:00+00:00,4.91,Hawthorne Place Home,2,Thursday,2,False,6081602202,9.1,8.0,10.3,2022
151,37.65875,-122.41055,2025-01-07 00:00:00+00:00,4.15,Hawthorne Place Home,1,Tuesday,1,False,6081602202,9.1,8.0,10.3,2022
152,37.65875,-122.41055,2024-12-30 00:00:00+00:00,4.17,Hawthorne Place Home,12,Monday,12,False,6081602202,9.1,8.0,10.3,2022
153,37.65875,-122.41055,2025-02-19 00:00:00+00:00,4.08,Hawthorne Place Home,2,Wednesday,2,False,6081602202,9.1,8.0,10.3,2022
154,37.65875,-122.41055,2025-02-03 00:00:00+00:00,2.66,Hawthorne Place Home,2,Monday,2,False,6081602202,9.1,8.0,10.3,2022
155,37.65875,-122.41055,2025-01-05 00:00:00+00:00,7.23,Hawthorne Place Home,1,Sunday,1,False,6081602202,9.1,8.0,10.3,2022
156,37.65875,-122.41055,2024-11-17 00:00:00+00:00,5.59,Hawthorne Place Home,11,Sunday,11,False,6081602202,9.1,8.0,10.3,2022
157,37.65875,-122.41055,2024-11-06 00:00:00+00:00,4.42,Hawthorne Place Home,11,Wednesday,11,False,6081602202,9.1,8.0,10.3,2022
158,37.65875,-122.41055,2025-03-07 00:00:00+00:00,7.64,Hawthorne Place Home,3,Friday,3,False,6081602202,9.1,8.0,10.3,2022
159,37.65875,-122.41055,2025-02-12 00:00:00+00:00,4.29,Hawthorne Place Home,2,Wednesday,2,False,6081602202,9.1,8.0,10.3,2022
160,37.65875,-122.41055,2024-11-02 00:00:00+00:00,4.85,Hawthorne Place Home,11,Saturday,11,False,6081602202,9.1,8.0,10.3,2022
161,37.65875,-122.41055,2024-11-26 00:00:00+00:00,2.59,Hawthorne Place Home,11,Tuesday,11,False,6081602202,9.1,8.0,10.3,2022
162,37.65875,-122.41055,2024-11-07 00:00:00+00:00,4.73,Hawthorne Place Home,11,Thursday,11,False,6081602202,9.1,8.0,10.3,2022
163,37.65875,-122.41055,2025-03-16 00:00:00+00:00,7.11,Hawthorne Place Home,3,Sunday,3,False,6081602202,9.1,8.0,10.3,2022
164,37.65875,-122.41055,2025-01-26 00:00:00+00:00,5.65,Hawthorne Place Home,1,Sunday,1,False,6081602202,9.1,8.0,10.3,2022
165,37.65875,-122.41055,2025-01-23 00:00:00+00:00,10.78,Hawthorne Place Home,1,Thursday,1,False,6081602202,9.1,8.0,10.3,2022
166,37.65875,-122.41055,2024-11-18 00:00:00+00:00,3.67,Hawthorne Place Home,11,Monday,11,False,6081602202,9.1,8.0,10.3,2022
167,37.65875,-122.41055,2025-01-09 00:00:00+00:00,6.67,Hawthorne Place Home,1,Thursday,1,False,6081602202,9.1,8.0,10.3,2022
168,37.65875,-122.41055,2024-11-23 00:00:00+00:00,2.8,Hawthorne Place Home,11,Saturday,11,False,6081602202,9.1,8.0,10.3,2022
169,37.65875,-122.41055,2025-01-06 00:00:00+00:00,8.9,Hawthorne Place Home,1,Monday,1,False,6081602202,9.1,8.0,10.3,2022
170,37.65875,-122.41055,2025-01-15 00:00:00+00:00,9.45,Hawthorne Place Home,1,Wednesday,1,False,6081602202,9.1,8.0,10.3,2022
171,37.65875,-122.41055,2024-11-08 00:00:00+00:00,7.46,Hawthorne Place Home,11,Friday,11,False,6081602202,9.1,8.0,10.3,2022
172,37.65875,-122.41055,2025-03-08 00:00:00+00:00,5.85,Hawthorne Place Home,3,Saturday,3,False,6081602202,9.1,8.0,10.3,2022
173,37.65875,-122.41055,2024-11-25 00:00:00+00:00,3.07,Hawthorne Place Home,11,Monday,11,False,6081602202,9.1,8.0,10.3,2022
174,37.65875,-122.41055,2025-03-11 00:00:00+00:00,5.12,Hawthorne Place Home,3,Tuesday,3,False,6081602202,9.1,8.0,10.3,2022
175,37.65875,-122.41055,2024-11-04 00:00:00+00:00,4.59,Hawthorne Place Home,11,Monday,11,False,6081602202,9.1,8.0,10.3,2022
176,37.65875,-122.41055,2025-01-01 00:00:00+00:00,11.99,Hawthorne Place Home,1,Wednesday,1,False,6081602202,9.1,8.0,10.3,2022
177,37.65875,-122.41055,2025-03-17 00:00:00+00:00,3.65,Hawthorne Place Home,3,Monday,3,False,6081602202,9.1,8.0,10.3,2022
178,37.65875,-122.41055,2025-02-22 00:00:00+00:00,6.95,Hawthorne Place Home,2,Saturday,2,False,6081602202,9.1,8.0,10.3,2022
179,37.65875,-122.41055,2025-03-20 00:00:00+00:00,3.37,Hawthorne Place Home,3,Thursday,3,False,6081602202,9.1,8.0,10.3,2022
180,37.65875,-122.41055,2024-11-09 00:00:00+00:00,12.92,Hawthorne Place Home,11,Saturday,11,False,6081602202,9.1,8.0,10.3,2022
181,37.65875,-122.41055,2025-02-04 00:00:00+00:00,2.01,Hawthorne Place Home,2,Tuesday,2,False,6081602202,9.1,8.0,10.3,2022
182,37.65875,-122.41055,2025-01-14 00:00:00+00:00,5.13,Hawthorne Place Home,1,Tuesday,1,False,6081602202,9.1,8.0,10.3,2022
183,37.65875,-122.41055,2025-03-03 00:00:00+00:00,3.88,Hawthorne Place Home,3,Monday,3,False,6081602202,9.1,8.0,10.3,2022
184,37.65875,-122.41055,2024-11-05 00:00:00+00:00,6.97,Hawthorne Place Home,11,Tuesday,11,False,6081602202,9.1,8.0,10.3,2022
185,37.65875,-122.41055,2024-11-28 00:00:00+00:00,5.07,Hawthorne Place Home,11,Thursday,11,False,6081602202,9.1,8.0,10.3,2022
186,37.65875,-122.41055,2024-12-29 00:00:00+00:00,3.02,Hawthorne Place Home,12,Sunday,12,False,6081602202,9.1,8.0,10.3,2022
187,37.65875,-122.41055,2025-02-14 00:00:00+00:00,5.15,Hawthorne Place Home,2,Friday,2,False,6081602202,9.1,8.0,10.3,2022
188,37.65875,-122.41055,2025-03-12 00:00:00+00:00,3.33,Hawthorne Place Home,3,Wednesday,3,False,6081602202,9.1,8.0,10.3,2022
